threshold edge_removal conductance ssl voting neighborhood
0.1 0 0.5087484819850531 0.7005530417295123 0.25250278086763067 0.2150047897160162
0.2 0 0.5087484819850531 0.7005530417295123 0.10567226890756302 0.2225817245817246
0.3 0 0.5087484819850531 0.7005530417295123 0.0 0.13428571428571429
0.4 0 0.5087484819850531 0.7005530417295123 0.0 0.0
0.5 0 0.5087484819850531 0.7005530417295123 0.0 0.0
0.6 0 0.5087484819850531 0.7005530417295123 0.0 0.0
