edge_removal ssl voting neighborhood
0.1 0.7331984897518878 0.7992988133764833 0.7920172599784249
0.3 0.7331984897518878 0.8000539374325782 0.7951456310679613
0.5 0.7331984897518878 0.7717233009708738 0.81415857605178
0.7 0.7331984897518878 0.6825377562028047 0.7831310679611648
0.9 0.7331984897518878 0.5311623516720605 0.5867583603020496
