threshold edge_removal conductance ssl voting neighborhood
0.1 0 0.291872565664636 0.8976190476190475 0.33971586029428075 0.2588351309707242
0.2 0 0.291872565664636 0.8976190476190475 0.23528050896471947 0.41339869281045755
0.3 0 0.291872565664636 0.8976190476190475 0.1 0.29333333333333333
0.4 0 0.291872565664636 0.8976190476190475 0.08 0.14545454545454545
0.5 0 0.291872565664636 0.8976190476190475 0.0 0.0
0.6 0 0.291872565664636 0.8976190476190475 0.0 0.0
