threshold edge_removal conductance ssl voting neighborhood
0.1 0 0.5087484819850531 0.7005530417295123 0.5722693682128855 0.5009480715363068
0.2 0 0.5087484819850531 0.7005530417295123 0.6762022923313247 0.6755555555555556
0.3 0 0.5087484819850531 0.7005530417295123 0.6165584415584416 0.6795213675213675
0.4 0 0.5087484819850531 0.7005530417295123 0.41560150375939847 0.6715217391304348
0.5 0 0.5087484819850531 0.7005530417295123 0.23345830639948287 0.5654845017682546
0.6 0 0.5087484819850531 0.7005530417295123 0.12087912087912088 0.4665964912280702
