threshold edge_removal conductance ssl voting neighborhood
0.1 0 0.5087484819850531 0.7005530417295123 0.6432800471261306 0.6331298331298332
0.2 0 0.5087484819850531 0.7005530417295123 0.6672540103574587 0.6327707707707707
0.3 0 0.5087484819850531 0.7005530417295123 0.6599603584123708 0.6087328370554177
0.4 0 0.5087484819850531 0.7005530417295123 0.6638518518518518 0.6033333333333334
0.5 0 0.5087484819850531 0.7005530417295123 0.6592463768115941 0.612
0.6 0 0.5087484819850531 0.7005530417295123 0.5909803921568627 0.6166666666666667
