threshold edge_removal conductance ssl voting neighborhood
0.1 0 0.6215887306774601 0.2606060606060606 0.34114252814255297 0.30320721049812466
0.2 0 0.6215887306774601 0.2606060606060606 0.3461753380105783 0.41797541983300496
0.3 0 0.6215887306774601 0.2606060606060606 0.11510989010989012 0.48277855477855475
0.4 0 0.6215887306774601 0.2606060606060606 0.02857142857142857 0.23304761904761906
0.5 0 0.6215887306774601 0.2606060606060606 0.0 0.0
0.6 0 0.6215887306774601 0.2606060606060606 0.0 0.0
